id,name,note,code,referentiecode,account_type,tag_ids,reconcile,sort_code
4012410,Vrijval voorziening uit hoofde van op aandelen gebaseerde betalingen,Vrijval voorziening uit hoofde van op aandelen gebaseerde betalingen,4012410,WBedOvpVab,expense,l10n_nl_rgs.account_tag_4012000,0,W.B.X020
4012990,Doorberekende overige personeelskosten,Doorberekende overige personeelskosten,4012990,WBedOvpDop,expense,l10n_nl_rgs.account_tag_4012000,0,W.B.U
4012999,Doorberekend / Overboeking ivm functionele indeling overige  personeelsgerelateerde kosten,Doorberekend / Overboeking ivm functionele indeling overige  personeelsgerelateerde kosten,4012999,WBedOvpDfw,expense,l10n_nl_rgs.account_tag_4012000,0,W.B.Z
4101010,Afschrijvingen kosten van oprichting en van uitgifte van aandelen,Afschrijvingen kosten van oprichting en van uitgifte van aandelen,4101010,WAfsAivOek,expense,l10n_nl_rgs.account_tag_4101000,0,T.A.A
4101020,Afschrijvingen kosten van ontwikkeling,Afschrijvingen kosten van ontwikkeling,4101020,WAfsAivKoe,expense,l10n_nl_rgs.account_tag_4101000,0,T.A.B
4101030,"Afschrijvingen concessies, vergunningen en intellectuele eigendom","Afschrijvingen concessies, vergunningen en intellectuele eigendom",4101030,WAfsAivCev,expense,l10n_nl_rgs.account_tag_4101000,0,T.A.C
4101070,Afschrijvingen goodwill,Afschrijvingen goodwill,4101070,WAfsAivGoo,expense,l10n_nl_rgs.account_tag_4101000,0,T.A.D
4101075,Afschrijvingen goodwill - fiscaal niet aftrekbaar -,Afschrijvingen goodwill - fiscaal niet aftrekbaar,4101075,WAfsAivGon,expense,l10n_nl_rgs.account_tag_4101000,0,T.A.D010
4101090,Afschrijvingen vooruitbetalingen,Afschrijvingen vooruitbetalingen op immateriële vaste activa,4101090,WAfsAivViv,expense,l10n_nl_rgs.account_tag_4101000,0,T.A.E
4101100,Afschrijvingen overige immateriële vaste activa,Afschrijvingen overige immateriële vaste activa,4101100,WAfsAivOiv,expense,l10n_nl_rgs.account_tag_4101000,0,T.A.F
4101200,Afschrijvingen bouwclaims,Afschrijvingen bouwclaims,4101200,WAfsAivBou,expense,l10n_nl_rgs.account_tag_4101000,0,T.A.G
4101299,Doorberekend / Overboeking ivm functionele indeling afschrijvingen op immateriële vaste activa,Doorberekend / Overboeking ivm functionele indeling afschrijvingen op immateriële vaste activa,4101299,WAfsAivDfw,expense,l10n_nl_rgs.account_tag_4101000,0,T.A.Z
4102005,Afschrijvingen terreinen,Afschrijvingen Terreinen,4102005,WAfsAmvAft,expense,l10n_nl_rgs.account_tag_4102000,0,T.B.A
4102010,Afschrijvingen bedrijfsgebouwen ,Afschrijvingen Bedrijfsgebouwen,4102010,WAfsAmvBeg,expense,l10n_nl_rgs.account_tag_4102000,0,T.B.B
4102020,Afschrijvingen verbouwingen,Afschrijvingen Verbouwingen,4102020,WAfsAmvVeb,expense,l10n_nl_rgs.account_tag_4102000,0,T.B.D
4102040,Afschrijvingen huurdersinvesteringen ,Afschrijvingen Huurdersinvesteringen,4102040,WAfsAmvHuu,expense,l10n_nl_rgs.account_tag_4102000,0,T.B.C
4102050,Afschrijvingen machines en installaties,Afschrijvingen Machines en installaties,4102050,WAfsAmvMei,expense,l10n_nl_rgs.account_tag_4102000,0,T.B.E
4102060,Afschrijvingen vliegtuigen,Afschrijvingen Vliegtuigen,4102060,WAfsAmvSev,expense,l10n_nl_rgs.account_tag_4102000,0,T.B.G
4102065,Afschrijvingen schepen,Afschrijvingen Schepen,4102065,WAfsAmvAfs,expense,l10n_nl_rgs.account_tag_4102000,0,T.B.H
4102070,Afschrijvingen automobielen en overige transportmiddelen,Afschrijvingen Automobielen en overige transportmiddelen,4102070,WAfsAmvTev,expense,l10n_nl_rgs.account_tag_4102000,0,T.B.I
4102080,Afschrijvingen andere vaste bedrijfsmiddelen,Afschrijvingen Andere vaste bedrijfsmiddelen,4102080,WAfsAmvObe,expense,l10n_nl_rgs.account_tag_4102000,0,T.B.F
4102090,Afschrijvingen inventaris,Afschrijvingen Inventaris,4102090,WAfsAmvBei,expense,l10n_nl_rgs.account_tag_4102000,0,T.B.J
4102095,Afschrijvingen Meerjaren plantopstanden,Afschrijvingen Meerjaren plantopstanden,4102095,WAfsAmvAmp,expense,l10n_nl_rgs.account_tag_4102000,0,T.B.K
4102096,Afschrijvingen Gebruiksvee,Afschrijvingen Gebruiksvee,4102096,WAfsAmvAfg,expense,l10n_nl_rgs.account_tag_4102000,0,T.B.L
4102100,Afschrijvingen Vaste bedrijfsmiddelen in uitvoering,Afschrijvingen Vaste bedrijfsmiddelen in uitvoering,4102100,WAfsAmvVbi,expense,l10n_nl_rgs.account_tag_4102000,0,T.B.M
4102105,Afschrijvingen Vooruitbetalingen op materiële vaste activa,Afschrijvingen Vooruitbetalingen op materiële vaste activa,4102105,WAfsAmvAvm,expense,l10n_nl_rgs.account_tag_4102000,0,T.B.N
4102110,Afschrijvingen Niet aan de bedrijfsuitoefening dienstbare materiële vaste activa ,Afschrijvingen Niet aan de bedrijfsuitoefening dienstbare materiële vaste activa,4102110,WAfsAmvBgm,expense,l10n_nl_rgs.account_tag_4102000,0,T.B.O
4102120,Afschrijvingen Onroerende en roerende zaken ten dienste van de exploitatie,Afschrijvingen Onroerende en roerende zaken ten dienste van de exploitatie,4102120,WAfsAmvOrz,expense,l10n_nl_rgs.account_tag_4102000,0,T.B.P
4102199,Doorberekend / Overboeking ivm functionele indeling afschrijvingen op materiële vaste activa,Doorberekend / Overboeking ivm functionele indeling afschrijvingen op materiële vaste activa,4102199,WAfsAmvDfw,expense,l10n_nl_rgs.account_tag_4102000,0,T.B.Z
4103009,Afschrijvingen vastgoedbeleggingen in ontwikkeling,Afschrijvingen vastgoedbeleggingen in ontwikkeling,4103009,WAfsAfvAvo,expense,l10n_nl_rgs.account_tag_4103000,0,T.C.A
4103010,Afschrijvingen vastgoedbeleggingen in exploitatie,Afschrijvingen vastgoedbeleggingen in exploitatie,4103010,WAfsAfvAve,expense,l10n_nl_rgs.account_tag_4103000,0,T.C.B
4103099,Doorberekend / Overboeking ivm functionele indeling afschrijvingen vastgoed,Doorberekend / Overboeking ivm functionele indeling afschrijvingen vastgoed,4103099,WAfsAfvDfw,expense,l10n_nl_rgs.account_tag_4103000,0,T.C.Z
4103200,Bijzondere waardeverminderingen van immateriële vaste activa,Bijzondere waardeverminderingen van immateriële vaste activa,4103200,WWviWviBwi,expense,l10n_nl_rgs.account_tag_4103000,0,U.A.A
4103210,Terugneming van bijzondere waardeverminderingen van immateriële vaste activa,Terugneming van bijzondere waardeverminderingen van immateriële vaste activa,4103210,WWviWviTbi,expense,l10n_nl_rgs.account_tag_4103000,0,U.A.B
4103299,Doorberekend / Overboeking ivm functionele indeling waardeveranderingen immateriële vaste activa,Doorberekend / Overboeking ivm functionele indeling waardeveranderingen immateriële vaste activa,4103299,WWviWviDfw,expense,l10n_nl_rgs.account_tag_4103000,0,U.A.Z
4104200,Bijzondere waardeverminderingen van materiële vaste activa,Bijzondere waardeverminderingen van materiële vaste activa,4104200,WWviWvmBwm,expense,l10n_nl_rgs.account_tag_4104000,0,U.B.A
4104210,Terugneming van bijzondere waardeverminderingen van materiële,Terugneming van bijzondere waardeverminderingen van materiële vaste activa,4104210,WWviWvmTbm,expense,l10n_nl_rgs.account_tag_4104000,0,U.B.B
4104299,Doorberekend / Overboeking ivm functionele indeling waardeveranderingen materiële vaste activa,Doorberekend / Overboeking ivm functionele indeling waardeveranderingen materiële vaste activa,4104299,WWviWvmDfw,expense,l10n_nl_rgs.account_tag_4104000,0,U.B.Z
4105010,Boekresultaat kosten van oprichting en van uitgifte van aandelen boekresultaat op immateriële vaste activa,Boekresultaat kosten van oprichting en van uitgifte van aandelen,4105010,WAfsRviOek,expense,l10n_nl_rgs.account_tag_4105000,0,T.D.A
4105020,Boekresultaat kosten van ontwikkeling boekresultaat op immateriële vaste activa,Boekresultaat kosten van ontwikkeling,4105020,WAfsRviKoe,expense,l10n_nl_rgs.account_tag_4105000,0,T.D.B
4105030,"Boekresultaat concessies, vergunningen en intellectuele eigendom","Boekresultaat concessies, vergunningen en intellectuele eigendom",4105030,WAfsRviCev,expense,l10n_nl_rgs.account_tag_4105000,0,T.D.C
4105070,Boekresultaat goodwill,Boekresultaat goodwill,4105070,WAfsRviGoo,expense,l10n_nl_rgs.account_tag_4105000,0,T.D.D
4105090,Boekresultaat vooruitbetalingen op immateriële vaste activa,Boekresultaat vooruitbetalingen op immateriële vaste activa,4105090,WAfsRviViv,expense,l10n_nl_rgs.account_tag_4105000,0,T.D.E
4105100,Boekresultaat overige immateriële vaste activa,Boekresultaat overige immateriële vaste activa,4105100,WAfsRviOiv,expense,l10n_nl_rgs.account_tag_4105000,0,T.D.F
4105200,Boekresultaat bouwclaims,Boekresultaat bouwclaims,4105200,WAfsRviBou,expense,l10n_nl_rgs.account_tag_4105000,0,T.D.G
4105299,Doorberekend / Overboeking ivm functionele indeling,Doorberekend / Overboeking ivm functionele indeling boekresultaat immateriële vaste activa,4105299,WAfsRviDfw,expense,l10n_nl_rgs.account_tag_4105000,0,T.D.Z
4105505,Bijzondere waardeverminderingen van vastgoedbeleggingen,Bijzondere waardeverminderingen van vastgoedbeleggingen,4105505,WWviWvbBwv,expense,l10n_nl_rgs.account_tag_4105500,0,U.C.A
4105515,Terugneming van bijzondere waardeverminderingen van vastgoedbeleggingen,Terugneming van bijzondere waardeverminderingen van vastgoedbeleggingen,4105515,WWviWvbTbw,expense,l10n_nl_rgs.account_tag_4105500,0,U.C.B
4105599,Doorberekend / Overboeking ivm functionele indeling wijziging in de reële waarde van vastgoedbeleggingen,Doorberekend / Overboeking ivm functionele indeling wijziging in de reële waarde van vastgoedbeleggingen,4105599,WWviWvbDfw,expense,l10n_nl_rgs.account_tag_4105500,0,U.C.Z
4106005,Boekresultaat terreinen,Boekresultaat Terreinen,4106005,WAfsRvmBrt,expense,l10n_nl_rgs.account_tag_4106000,0,T.E.A
4106010,Boekresultaat bedrijfsgebouwen,Boekresultaat Bedrijfsgebouwen,4106010,WAfsRvmBeg,expense,l10n_nl_rgs.account_tag_4106000,0,T.E.B
4106014,Bijzondere waardeverminderingen van vlottende activa,Bijzondere waardeverminderingen van vlottende activa,4106014,WBwvObwBwv,expense,l10n_nl_rgs.account_tag_4106009,0,V.A.A
4106020,Boekresultaat verbouwingen,Boekresultaat Verbouwingen,4106020,WAfsRvmVeb,expense,l10n_nl_rgs.account_tag_4106000,0,T.E.D
4106040,Boekresultaat huurdersinvesteringen,Boekresultaat Huurdersinvesteringen,4106040,WAfsRvmHuu,expense,l10n_nl_rgs.account_tag_4106000,0,T.E.C
4106050,Boekresultaat machines en installaties,Boekresultaat Machines en installaties,4106050,WAfsRvmMei,expense,l10n_nl_rgs.account_tag_4106000,0,T.E.E
4106060,Boekresultaat vliegtuigen,Boekresultaat Vliegtuigen,4106060,WAfsRvmSev,expense,l10n_nl_rgs.account_tag_4106000,0,T.E.G
4106065,Boekresultaat schepen,Boekresultaat Schepen,4106065,WAfsRvmSch,expense,l10n_nl_rgs.account_tag_4106000,0,T.E.H
4106070,Boekresultaat automobielen en overige transportmiddelen,Boekresultaat Automobielen en overige transportmiddelen,4106070,WAfsRvmTev,expense,l10n_nl_rgs.account_tag_4106000,0,T.E.I
4106080,Boekresultaat andere vaste bedrijfsmiddelen,Boekresultaat Andere vaste bedrijfsmiddelen,4106080,WAfsRvmObe,expense,l10n_nl_rgs.account_tag_4106000,0,T.E.F
4106090,Boekresultaat inventaris,Boekresultaat Inventaris,4106090,WAfsRvmBei,expense,l10n_nl_rgs.account_tag_4106000,0,T.E.J
4106095,Boekresultaat Meerjaren plantopstanden,Boekresultaat Meerjaren plantopstanden,4106095,WAfsRvmBmp,expense,l10n_nl_rgs.account_tag_4106000,0,T.E.K
4106096,Boekresultaat Gebruiksvee,Boekresultaat Gebruiksvee,4106096,WAfsRvmBgv,expense,l10n_nl_rgs.account_tag_4106000,0,T.E.L
4106099,Doorberekend / Overboeking ivm functionele indeling wijziging in de reële waarde van vastgoedbeleggingen,Doorberekend / Overboeking ivm functionele indeling wijziging in de reële waarde van vastgoedbeleggingen,4106099,WBwvObwDfw,expense,l10n_nl_rgs.account_tag_4106009,0,V.A.Z
4106100,Boekresultaat vaste bedrijfsmiddelen in uitvoering,Boekresultaat Vaste bedrijfsmiddelen in uitvoering,4106100,WAfsRvmVbi,expense,l10n_nl_rgs.account_tag_4106000,0,T.E.M
4106105,Boekresultaat vooruitbetalingen op materiële vaste activa,Boekresultaat Vooruitbetalingen op materiële vaste activa,4106105,WAfsRvmBvm,expense,l10n_nl_rgs.account_tag_4106000,0,T.E.N
4106110,Boekresultaat niet aan de bedrijfsuitoefening dienstbare materiële vaste activa,Boekresultaat Niet aan de bedrijfsuitoefening dienstbare materiële vaste activa,4106110,WAfsRvmBgm,expense,l10n_nl_rgs.account_tag_4106000,0,T.E.O
4106120,Boekresultaat onroerende en roerende zaken ten dienste van de exploitatie,Boekresultaat Onroerende en roerende zaken ten dienste van de exploitatie,4106120,WAfsRvmOrz,expense,l10n_nl_rgs.account_tag_4106000,0,T.E.P
4106199,Doorberekend / Overboeking ivm functionele indeling,Doorberekend / Overboeking ivm functionele indeling boekresultaat materiële vaste activa,4106199,WAfsRvmDfw,expense,l10n_nl_rgs.account_tag_4106000,0,T.E.Z
4106210,Gerealiseerde waardeveranderingen van beleggingen,Gerealiseerde waardeveranderingen van beleggingen,4106210,WBwvGwbGwb,expense,l10n_nl_rgs.account_tag_4106200,0,V.B.A
4106299,Doorberekend / Overboeking ivm functionele indeling gerealiseerde waardeveranderingen van beleggingen,Doorberekend / Overboeking ivm functionele indeling gerealiseerde waardeveranderingen van beleggingen,4106299,WBwvGwbDfw,expense,l10n_nl_rgs.account_tag_4106200,0,V.B.A099
4106310,Niet-gerealiseerde waardeveranderingen van beleggingen,Niet-gerealiseerde waardeveranderingen van beleggingen,4106310,WBwvNwbNwb,expense,l10n_nl_rgs.account_tag_4106300,0,V.C.A
4106399,Doorberekend / Overboeking ivm functionele indeling niet-gerealiseerde waardeveranderingen van beleggingen,Doorberekend / Overboeking ivm functionele indeling niet-gerealiseerde waardeveranderingen van beleggingen,4106399,WBwvNwbDfw,expense,l10n_nl_rgs.account_tag_4106300,0,V.C.Z
4107010,Boekresultaat vastgoedbeleggingen in ontwikkeling boekresultaat vastgoed,Boekresultaat vastgoedbeleggingen in ontwikkeling,4107010,WAfsBovBvo,expense,l10n_nl_rgs.account_tag_4107000,0,T.F.A
4107020,Boekresultaat vastgoedbeleggingen in exploitatie boekresultaat vastgoed,Boekresultaat vastgoedbeleggingen in exploitatie,4107020,WAfsBovBve,expense,l10n_nl_rgs.account_tag_4107000,0,T.F.B
4107099,Doorberekend / Overboeking ivm functionele indeling boekresultaat vastgoed,Doorberekend / Overboeking ivm functionele indeling boekresultaat vastgoed,4107099,WAfsBovDfw,expense,l10n_nl_rgs.account_tag_4107000,0,T.F.Z
4199010,Doorberekende afschrijvingen,Doorberekende afschrijvingen,4199010,WAfsDaeDaf,expense,l10n_nl_rgs.account_tag_4199000,0,T.G.A
4199020,Doorberekende waardeveranderingen,Doorberekende waardeveranderingen,4199020,WAfsDaeDow,expense,l10n_nl_rgs.account_tag_4199000,0,T.G.B
4199030,Doorberekende verkoopresultaten,Doorberekende verkoopresultaten,4199030,WAfsDaeDve,expense,l10n_nl_rgs.account_tag_4199000,0,T.G.C
4199099,Doorberekend / Overboeking ivm functionele indeling afschrijvingen en waardeveranderingen,Doorberekend / Overboeking ivm functionele indeling afschrijvingen en waardeveranderingen,4199099,WAfsDaeDfw,expense,l10n_nl_rgs.account_tag_4199000,0,T.G.Z
4201010,Erfpacht,Erfpacht,4201010,WBedHuiErf,expense,l10n_nl_rgs.account_tag_4201000,0,W.C.A
4201020,Leefbaarheid huisvestingskosten,Leefbaarheid,4201020,WBedHuiLee,expense,l10n_nl_rgs.account_tag_4201000,0,W.C.C
4201030,Lasten servicecontracten,Lasten servicecontracten,4201030,WBedHuiLas,expense,l10n_nl_rgs.account_tag_4201000,0,W.C.D
4201040,Betaalde huur,Betaalde huur,4201040,WBedHuiBeh,expense,l10n_nl_rgs.account_tag_4201000,0,W.C.E
4201050,Ontvangen huursuppletie,Ontvangen huursuppletie,4201050,WBedHuiOhu,expense,l10n_nl_rgs.account_tag_4201000,0,W.C.F
4201060,Huurwaarde woongedeelte,Huurwaarde woongedeelte,4201060,WBedHuiHuw,expense,l10n_nl_rgs.account_tag_4201000,0,W.C.G
4201070,Onderhoud terreinen,Onderhoud terreinen,4201070,WBedHuiOnt,expense,l10n_nl_rgs.account_tag_4201000,0,W.C.H
4201080,Onderhoud gebouwen,Onderhoud gebouwen,4201080,WBedHuiOng,expense,l10n_nl_rgs.account_tag_4201000,0,W.C.I
4201090,Schoonmaakkosten,Schoonmaakkosten,4201090,WBedHuiSch,expense,l10n_nl_rgs.account_tag_4201000,0,W.C.J
4201100,Servicekosten,Servicekosten,4201100,WBedHuiSer,expense,l10n_nl_rgs.account_tag_4201000,0,W.C.K
4201105,"Gas, water en elektra (algmeen)","Gas,water en elektra (algemeen)",4201105,WBedHuiGwe,expense,l10n_nl_rgs.account_tag_4201000,0,W.C.L
4201141,Energiekosten gas,Energiekosten gas,4201141,WBedHuiGas,expense,l10n_nl_rgs.account_tag_4201000,0,W.C.L050
4201142,Energiekosten water,Energiekosten water,4201142,WBedHuiWat,expense,l10n_nl_rgs.account_tag_4201000,0,W.C.L060
4201143,Energiekosten elektra,Energiekosten elektra,4201143,WBedHuiElk,expense,l10n_nl_rgs.account_tag_4201000,0,W.C.L070
4201144,Teruglevering elektra,Teruglevering elektra,4201144,WBedHuiTrg,expense,l10n_nl_rgs.account_tag_4201000,0,W.C.L080
4201150,Privé-gebruik energie,Privé-gebruik energie,4201150,WBedHuiPre,expense,l10n_nl_rgs.account_tag_4201000,0,W.C.P
4201160,Assurantiepremies onroerende zaak,Assurantiepremies onroerende zaak,4201160,WBedHuiAoz,expense,l10n_nl_rgs.account_tag_4201000,0,W.C.Q
4201170,Onroerende zaakbelasting,Onroerende zaakbelasting,4201170,WBedHuiOnz,expense,l10n_nl_rgs.account_tag_4201000,0,W.C.R
4201180,Milieuheffingen en zuiveringsleges,Milieuheffingen en zuiveringsleges,4201180,WBedHuiMez,expense,l10n_nl_rgs.account_tag_4201000,0,W.C.S
4201190,Overige belastingen inzake huisvesting,Overige belastingen inzake huisvesting,4201190,WBedHuiObh,expense,l10n_nl_rgs.account_tag_4201000,0,W.C.T
4201200,Overige vaste huisvestingslasten,Overige vaste huisvestingslasten,4201200,WBedHuiOvh,expense,l10n_nl_rgs.account_tag_4201000,0,W.C.U
4201210,Dotatie reserve assurantie eigen risico gebouwen,Dotatie reserve assurantie eigen risico gebouwen,4201210,WBedHuiDrg,expense,l10n_nl_rgs.account_tag_4201000,0,W.C.V
4201220,Vrijval reserve assurantie eigen risico gebouwen,Vrijval reserve assurantie eigen risico gebouwen,4201220,WBedHuiVrg,expense,l10n_nl_rgs.account_tag_4201000,0,W.C.W
4201230,Dotatie voorziening groot onderhoud gebouwen,Dotatie voorziening groot onderhoud gebouwen,4201230,WBedHuiDvg,expense,l10n_nl_rgs.account_tag_4201000,0,W.C.X
4201240,Vrijval voorziening groot onderhoud gebouwen,Vrijval voorziening groot onderhoud gebouwen,4201240,WBedHuiVgb,expense,l10n_nl_rgs.account_tag_4201000,0,W.C.Y
4201250,Dotatie kostenegalisatiereserve groot onderhoud gebouwen,Dotatie kostenegalisatiereserve groot onderhoud gebouwen,4201250,WBedHuiDkg,expense,l10n_nl_rgs.account_tag_4201000,0,W.C.Z
4201260,Vrijval kostenegalisatiereserve groot onderhoud gebouwen,Vrijval kostenegalisatiereserve groot onderhoud gebouwen,4201260,WBedHuiVkg,expense,l10n_nl_rgs.account_tag_4201000,0,W.C.Z.01
4201270,Overige huisvestingskosten,Overige huisvestingskosten,4201270,WBedHuiOhv,expense,l10n_nl_rgs.account_tag_4201000,0,W.C.Z.02
4201990,Doorberekende huisvestingskosten,Doorberekende huisvestingskosten,4201990,WBedHuiDoh,expense,l10n_nl_rgs.account_tag_4201000,0,W.C.Z.03
4201999,Doorberekend / Overboeking ivm functionele indeling huisvestingskosten,Doorberekend / Overboeking ivm functionele indeling huisvestingskosten,4201999,WBedHuiDfw,expense,l10n_nl_rgs.account_tag_4201000,0,W.C.Z.09
4202010,Reparatie en onderhoud inventaris,Reparatie en onderhoud inventaris,4202010,WBedEemRoi,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.A
4202020,Operational leasing,Operational leasing inventaris,4202020,WBedEemOls,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.C
4202030,Huur inventaris,Huur inventaris,4202030,WBedEemHui,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.D
4202040,Kleine aanschaffingen inventaris,Kleine aanschaffingen inventaris,4202040,WBedEemKai,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.E
4202050,Gereedschapskosten,Gereedschapskosten,4202050,WBedEemGsk,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.F
4202060,Dotatie voorziening groot onderhoud inventaris,Dotatie voorziening groot onderhoud inventaris,4202060,WBedEemDvi,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.G
4202070,Vrijval voorziening groot onderhoud inventaris,Vrijval voorziening groot onderhoud inventaris,4202070,WBedEemVoi,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.H
4202080,Dotatie kostenegalisatiereserve groot onderhoud inventaris,Dotatie kostenegalisatiereserve groot onderhoud inventaris,4202080,WBedEemDki,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.I
4202090,Vrijval kostenegalisatiereserve groot onderhoud inventaris,Vrijval kostenegalisatiereserve groot onderhoud inventaris,4202090,WBedEemVki,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.J
4202100,Overige kosten inventaris exploitatie- en machinekosten,Overige kosten inventaris,4202100,WBedEemOki,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.K
4202110,Reparatie en onderhoud machines,Reparatie en onderhoud machines,4202110,WBedEemRom,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.L
4202120,Operational leasing machines,Operational leasing machines,4202120,WBedEemOlm,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.M
4202130,Huur machines,Huur machines,4202130,WBedEemHum,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.N
4202140,Onderhoud machines,Onderhoud machines,4202140,WBedEemOme,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.O
4202150,Brandstof machines,Brandstof  / energiekosten machines,4202150,WBedEemBrm,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.P
4202160,Kleine aanschaffingen,Kleine aanschaffingen machines,4202160,WBedEemKam,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.Q
4202170,Dotatie voorziening groot onderhoud,Dotatie voorziening groot onderhoud machines,4202170,WBedEemDvm,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.R
4202180,Vrijval voorziening groot onderhoud,Vrijval voorziening groot onderhoud machines,4202180,WBedEemVgo,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.S
4202190,Dotatie kostenegalisatiereserve groot onderhoud machines,Dotatie kostenegalisatiereserve groot onderhoud machines,4202190,WBedEemDkm,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.T
4202200,Vrijval kostenegalisatiereserve groot onderhoud machines,Vrijval kostenegalisatiereserve groot onderhoud machines,4202200,WBedEemVkm,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.U
4202210,Overige belastingen inzake exploitatie en machines,Overige belastingen inzake exploitatie en machines,4202210,WBedEemObm,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.V
4202220,Overige kosten machines,Overige kosten machines,4202220,WBedEemOkm,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.W
4202225,"Werk door derden, waarvan industriële loondiensten ","Werk door derden, waarvan industriële loondiensten",4202225,WBedEemWdi,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.X
4202230,"Werk door derden, overig ","Werk door derden, overig",4202230,WBedEemWdd,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.Z
4202240,Dotatie reserve assurantie eigen risico machines ,Dotatie reserve assurantie eigen risico machines,4202240,WBedEemDrm,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.Z.01
4202250,Vrijval reserve assurantie eigen risico machines ,Vrijval reserve assurantie eigen risico machines,4202250,WBedEemVrm,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.Z.02
4202260,Assurantiepremie machines en inventaris ,Assurantiepremie machines en inventaris,4202260,WBedEemAme,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.Z.03
4202270,Verpakkingsmaterialen ,Verpakkingsmaterialen,4202270,WBedEemVpm,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.Z.04
4202280,Overige exploitatie- en machinekosten ,Overige exploitatie- en machinekosten,4202280,WBedEemOee,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.Z.05
4202990,Doorberekende exploitatie- en machinekosten ,Doorberekende exploitatie- en machinekosten,4202990,WBedEemDem,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.Z.06
4202999,Doorberekend / Overboeking ivm functionele indeling exploitatie- en machinekosten,Doorberekend / Overboeking ivm functionele indeling exploitatie- en machinekosten,4202999,WBedEemDfw,expense,l10n_nl_rgs.account_tag_4202000,0,W.D.Z.09
4203010,Reclame- en advertentiekosten,Reclame- en advertentiekosten,4203010,WBedVkkRea,expense,l10n_nl_rgs.account_tag_4203000,0,W.E.A
4203020,Kosten sponsoring,Kosten sponsoring,4203020,WBedVkkKos,expense,l10n_nl_rgs.account_tag_4203000,0,W.E.C
4203030,Beurskosten,Beurskosten,4203030,WBedVkkBeu,expense,l10n_nl_rgs.account_tag_4203000,0,W.E.D
4203040,Relatiegeschenken,Relatiegeschenken,4203040,WBedVkkRel,expense,l10n_nl_rgs.account_tag_4203000,0,W.E.E
4203050,Kerstpakketten relaties,Kerstpakketten relaties,4203050,WBedVkkKer,expense,l10n_nl_rgs.account_tag_4203000,0,W.E.F
4203060,Representatiekosten,Representatiekosten,4203060,WBedVkkRep,expense,l10n_nl_rgs.account_tag_4203000,0,W.E.G
4203070,Reis- en verblijfkosten,Reis- en verblijfkosten,4203070,WBedVkkRev,expense,l10n_nl_rgs.account_tag_4203000,0,W.E.H
4203080,Etalagekosten,Etalagekosten,4203080,WBedVkkEta,expense,l10n_nl_rgs.account_tag_4203000,0,W.E.I
4203090,Vrachtkosten,Vrachtkosten,4203090,WBedVkkVrk,expense,l10n_nl_rgs.account_tag_4203000,0,W.E.J
4203100,Incassokosten a.g.v. verkoopactiviteiten,Incassokosten a.g.v. verkoopactiviteiten,4203100,WBedVkkInc,expense,l10n_nl_rgs.account_tag_4203000,0,W.E.K
4203110,Kilometervergoeding zakelijke reizen,Kilometervergoeding zakelijke reizen,4203110,WBedVkkKmz,expense,l10n_nl_rgs.account_tag_4203000,0,W.E.L
4203120,Kilometervergoeding woon-werkverkeer,Kilometervergoeding woon-werkverkeer,4203120,WBedVkkKmw,expense,l10n_nl_rgs.account_tag_4203000,0,W.E.M
4203130,Verkoopprovisie,Verkoopprovisie,4203130,WBedVkkVkp,expense,l10n_nl_rgs.account_tag_4203000,0,W.E.N
4203140,Commissies,Commissies,4203140,WBedVkkCom,expense,l10n_nl_rgs.account_tag_4203000,0,W.E.O
4203150,Franchisekosten,Franchisekosten,4203150,WBedVkkFra,expense,l10n_nl_rgs.account_tag_4203000,0,W.E.P
